"id","external_author_id","author","content","translation","is_translated","region","language","publish_date","harvested_date","following","followers","updates","post_type","account_type","new_june_2018","retweet","account_category"
"432896","2675966513","DallasTopNews","Cruz chides Trump for ""Palestine"" references as they vie for pro-Israel support  #news",,"0","United States","English","2016-03-22 00:42:00","2016-03-22 00:42:00","5257","22181","16253",,"local","0","0","NewsFeed"
"433751","2675966513","DallasTopNews","Student slain in Israel was exploring life after the Army  #Texas #news",,"0","United States","English","2016-03-09 23:51:00","2016-03-09 23:52:00","5793","22047","15797",,"local","0","0","NewsFeed"
"433754","2675966513","DallasTopNews","Vanderbilt University student slain in Israel was Army vet  #Texas #news",,"0","United States","English","2016-03-09 03:17:00","2016-03-09 03:17:00","5841","22047","15760",,"local","0","0","NewsFeed"
"435393","2675966513","DallasTopNews","Netanyahu, Trump Speak in Israel About Regional Stability https://t.co/Opcu9uDG7Q https://t.co/zUlczlzSvO",,"0","United States","English","2017-05-22 21:19:00","2017-05-22 21:19:00","7907","19609","18544",,"local","0","0","NewsFeed"
"435403","2675966513","DallasTopNews","Trump's Israel Visit: 5 Key Issues https://t.co/YgwXu68U9T https://t.co/qxK1T4G1lJ",,"0","United States","English","2017-05-22 07:14:00","2017-05-22 07:14:00","7909","19612","18525",,"local","0","0","NewsFeed"
"437377","2675966513","DallasTopNews","3 Dead as Police, Protesters Clash over Jerusalem Holy Site https://t.co/DZpDvf1A3p https://t.co/nFPTYuLX8p",,"0","United States","English","2017-07-21 19:27:00","2017-07-21 19:27:00","7419","19720","20124",,"local","0","0","NewsFeed"
"438484","2627709784","DaltonWood14","T R A I T O R  @NETANYAHU  BETRAYING JEWISH PEOPLE  MUST-READ ARTICLE BELOW   https://t.co/ipGjLr2ngZ  #DamnShabbak https://t.co/pTDEIGh5Yt",,"0","United States","English","2015-12-24 14:16:00","2015-12-24 14:16:00","1279","1444","1053","RETWEET","Hashtager","1","1","HashtagGamer"
"439637","1660804459","DamaniMiles","Paris M92 attack gun came from Florida company Centuary Arms that used Israeli commando to sell 3,000 rifles to right-wing terror group AUC.",,"0","United States","English","2015-12-14 22:04:00","2015-12-14 22:04:00","353","133","677","RETWEET","left","0","1","LeftTroll"
"440069","1660804459","DamaniMiles","Bible States Damascus shall be reduced2rubble b4Greater Israel goes ahead #GreaterIsrael #BlackLivesMatter #EndUsury https://t.co/xmf6vS4oFs",,"0","United States","English","2016-06-07 13:06:00","2016-06-07 13:06:00","2974","512","1112",,"left","0","0","LeftTroll"
"440095","1660804459","DamaniMiles","BREAKING: Israeli prime minister visits Tel Aviv attack scene, says `we will win' in struggle against militants (via @AP)",,"0","United States","English","2016-06-09 17:22:00","2016-06-09 17:22:00","2963","529","1141","RETWEET","left","0","1","LeftTroll"
"440098","1660804459","DamaniMiles","But let's not let facts get in the way of Zionist hasbara. #TelAviv  https://t.co/FiZgAnESKd",,"0","United States","English","2016-06-09 17:22:00","2016-06-09 17:23:00","2963","529","1143","QUOTE_TWEET","left","0","1","LeftTroll"
"440173","1660804459","DamaniMiles","""The continued existence of Daesh (ISIS) serves a strategic purpose"" for Israel according to Think Tank. #IntelGroup  https://t.co/U83mdsx9JI",,"0","United States","English","2016-08-23 17:11:00","2016-08-23 17:12:00","775","819","1375","RETWEET","left","0","1","LeftTroll"
"448221","2882037326","DanaGeezus","Doesnt appear to be any problems in Israel #ArmyWomenProblems https://t.co/sYRpf6TXNE",,"0","United States","English","2016-06-17 15:23:00","2016-06-17 15:23:00","14645","18374","8376","RETWEET","Hashtager","0","1","HashtagGamer"
"451645","2882037326","DanaGeezus","#ObamasWishList: A world without Israel.",,"0","United States","English","2016-08-04 13:44:00","2016-08-04 13:45:00","18647","19595","10840","RETWEET","Hashtager","0","1","HashtagGamer"
"454156","8.92000000000e+17","danisstrs","ALLIANCE! Netanyahu Praises Trump’s Iran Deal Dismantling https://t.co/Fk7nsogTMD",,"0","Unknown","English","2017-10-15 06:49:00","2017-10-15 06:49:00","0","1629","6138",,"Right","0","0","RightTroll"
"454904","8.92000000000e+17","danisstrs","RT IngrahamAngle: Need to get back to Israel to do a show--been too long. https://t.co/1xWlTGaXII",,"0","Unknown","English","2017-08-10 10:43:00","2017-08-10 10:43:00","1594","545","903","QUOTE_TWEET","Right","0","1","RightTroll"
"454908","8.92000000000e+17","danisstrs","RT davidmweissman: Imagine if the left and media, took the energy they are using to bring down netanyahu and use it to take down Abbas who …",,"0","Unknown","English","2017-08-10 10:43:00","2017-08-10 10:43:00","1594","545","900",,"Right","0","0","RightTroll"
"454963","8.92000000000e+17","danisstrs","RT securefreedom: The oldest pro-Israel group in the U.S. states National Security Advisor H.R. McMaster’s a threa… https://t.co/a7d5yh9mir",,"0","Unknown","English","2017-08-10 17:38:00","2017-08-10 17:38:00","1593","542","952",,"Right","0","0","RightTroll"
"454967","8.92000000000e+17","danisstrs","RT CitizensMandate: McMaster Fired The Pro-Trump/Israel NSC Staff &amp; Replaced Them w/Pro-Clinton Staffers!  McMaste… https://t.co/x6EbPvF3OH",,"0","Unknown","English","2017-08-10 17:48:00","2017-08-10 17:48:00","1593","542","964",,"Right","0","0","RightTroll"
"455045","8.92000000000e+17","danisstrs","RT davidmweissman: This American Jew in Israel had a change of heart. #IstandwithBibi netanyahu. We have #FakeNews in Israel.",,"0","Unknown","English","2017-08-10 22:13:00","2017-08-10 22:13:00","1593","538","1042",,"Right","0","0","RightTroll"
"455050","8.92000000000e+17","danisstrs","RT IsraelUSAforevr: True friendship between the two families, Both families are persecuted by the media, no doubt … https://t.co/jJXvz6HRv9",,"0","Unknown","English","2017-08-10 22:28:00","2017-08-10 22:28:00","1593","538","1049",,"Right","0","0","RightTroll"
"455067","8.92000000000e+17","danisstrs","RT IsraelUSAforevr: I believe Donald Trump is the light at the end of the tunnel! https://t.co/eaNvOH4jjx",,"0","Unknown","English","2017-08-10 06:08:00","2017-08-10 06:08:00","1594","549","866",,"Right","0","0","RightTroll"
"455101","8.92000000000e+17","danisstrs","#danita Netanyahu Exposes the WITCH-HUNT Trying to Take Him Down https://t.co/k6mvPaZXHI #dannis https://t.co/XiABU44jB0",,"0","Unknown","English","2017-08-11 11:03:00","2017-08-11 11:03:00","1589","536","1183",,"Right","0","0","RightTroll"
"455145","8.92000000000e+17","danisstrs","RT davidmweissman: Hey seanhannity the same deep state  that is going after President Trump is in Israel, and they are trying to take down …",,"0","Unknown","English","2017-08-11 18:43:00","2017-08-11 18:44:00","1589","532","1218",,"Right","0","0","RightTroll"
"455215","8.92000000000e+17","danisstrs","RT W_C_Patriot: The latest from davidmweissman: We Must Stand with #Netanyahu and Reject #FakeNews   https://t.co/h2WDgcnJZB via wordpress…",,"0","Unknown","English","2017-08-11 21:33:00","2017-08-11 21:33:00","1590","533","1305",,"Right","0","0","RightTroll"
"455264","8.92000000000e+17","danisstrs","RT davidmweissman: PM Netanyahu is under attack like President Trump. #FakeNews has infiltrated Israel. #StandWith… https://t.co/h2WDgcnJZB",,"0","Unknown","English","2017-08-11 23:28:00","2017-08-11 23:28:00","1589","535","1355",,"Right","0","0","RightTroll"
"455670","8.92000000000e+17","danisstrs","RT davidmweissman: I love #mypresident realDonaldTrump, but when will his StateDept realize #ArabIsraeliConflict i… https://t.co/ALcd07JStb",,"0","Unknown","English","2017-08-13 22:30:00","2017-08-13 22:30:00","1589","561","1792",,"Right","0","0","RightTroll"
"455775","8.92000000000e+17","danisstrs","RT IsraelUSAforevr: Words uttered by a great president and a great man! https://t.co/nmva9Hx9Mn",,"0","Unknown","English","2017-08-13 03:49:00","2017-08-13 03:49:00","1589","557","1694",,"Right","0","0","RightTroll"
"455809","8.92000000000e+17","danisstrs","RT IsraelUSAforevr: Millions of Americans are not wrong, Donald Trump will always be our choice!  potus realDonald… https://t.co/Jay87cOR6C",,"0","Unknown","English","2017-08-14 00:59:00","2017-08-14 00:59:00","1587","563","1897",,"Right","0","0","RightTroll"
"455838","8.92000000000e+17","danisstrs","Congrats to davidmweissman for 25K followers. David has great tweets. He is both Israeli &amp; US citizen &amp; a recommen… https://t.co/GOhFbUQFXC",,"0","Unknown","English","2017-08-14 15:04:00","2017-08-14 15:04:00","1586","569","2056",,"Right","0","0","RightTroll"
"455865","8.92000000000e+17","danisstrs","RT bfraser747: Congrats to davidmweissman for 25K followers. David has great tweets. He is both Israeli &amp; US citiz… https://t.co/GOhFbUQFXC",,"0","Unknown","English","2017-08-14 15:34:00","2017-08-14 15:34:00","1586","568","2080",,"Right","0","0","RightTroll"
"456165","8.92000000000e+17","danisstrs","RT bfraser747: Congrats to davidmweissman for 25K followers. David has great tweets. He is both Israeli &amp; US citiz… https://t.co/GOhFbUz4z2",,"0","Unknown","English","2017-08-15 00:29:00","2017-08-15 00:29:00","1585","569","2269",,"Right","0","0","RightTroll"
"456375","8.92000000000e+17","danisstrs","#danita WHOA! Netanyahu Faces Similiar Leftist Witch Hunt to Trump! https://t.co/FWOfeOxvWG #dannis https://t.co/H1enQ1DPEU",,"0","Unknown","English","2017-08-15 02:40:00","2017-08-15 02:40:00","1585","567","2280",,"Right","0","0","RightTroll"
"456425","8.92000000000e+17","danisstrs","RT bfraser747: Congrats to davidmweissman for 25K followers. David has great tweets. He is both Israeli &amp; US citiz… https://t.co/GOhFbUQFXC",,"0","Unknown","English","2017-08-15 04:22:00","2017-08-15 04:22:00","2577","591","2332",,"Right","0","0","RightTroll"
"456829","8.92000000000e+17","danisstrs","RT bfraser747: Congrats to davidmweissman for 25K followers. David has great tweets. He is both Israeli &amp; US citiz… https://t.co/GOhFbUQFXC",,"0","Unknown","English","2017-08-16 05:02:00","2017-08-16 05:02:00","2566","685","2681",,"Right","0","0","RightTroll"
"457166","8.92000000000e+17","danisstrs","RT IsraelUSAforevr: Leaders come and leaders go, we people do not want him to go, when we support trump , we suppo… https://t.co/XSmcl1fy3U",,"0","Unknown","English","2017-08-17 22:32:00","2017-08-17 22:32:00","2563","790","3310",,"Right","0","0","RightTroll"
"458075","8.92000000000e+17","danisstrs","#danita SHADY! Traitor McMaster is Purging Pro-Israel Staff From the White House https://t.co/Coi3lGzt4H #dannis https://t.co/Inx0s17N1k",,"0","Unknown","English","2017-08-04 00:03:00","2017-08-04 00:03:00","1603","491","192",,"Right","0","0","RightTroll"
"458212","8.92000000000e+17","danisstrs","RT IsraelUSAforevr: israel &amp; USA together forever, if you agree please RT. https://t.co/enMPs1y99Y",,"0","Unknown","English","2017-08-07 15:30:00","2017-08-07 15:30:00","1601","476","341",,"Right","0","0","RightTroll"
"459150","8.92000000000e+17","danisstrs","VIDEO: Trump and Netanyahu Team Up to Slam Obama! https://t.co/hzUNkiSNUv",,"0","Unknown","English","2017-09-19 11:56:00","2017-09-19 11:57:00","4929","1728","4927",,"Right","0","0","RightTroll"
"459457","8.92000000000e+17","danisstrs","BREAKING: Bernie Urges U.S. to Cut Aid to Israel https://t.co/7PgIlEdt2F",,"0","Unknown","English","2017-09-24 06:36:00","2017-09-24 06:36:00","4919","1745","5155",,"Right","0","0","RightTroll"
"460523","2516933027","DannyMaslov","Former #Israeli defense minister slams @netanyahu over reaction on @UN resolution https://t.co/0CDdteNQ7v #IsraeliSettlements https://t.co/bJgTkOKcM5",,"0","Russian Federation","English","2016-12-28 21:35:00","2016-12-28 21:35:00","638","147","845","RETWEET","Russian","0","1","NonEnglish"
"462370","2536146374","dannythehappies","«One secret of success in life is for a man to be ready for his opportunity when it comes.» #BenjaminDisraeli",,"0","United States","English","2014-12-06 09:02:00","2014-12-06 09:02:00","363","95","360",,"Hashtager","0","0","HashtagGamer"
"463637","1680349964","Danny_Turner_1","I don't care. Israel isn't America. I only care about whats good for America. @mstrbass2000 @ChilenoEtnico @jeremywarner12",,"0","United States","English","2016-01-06 18:17:00","2016-01-06 18:18:00","277","207","766","RETWEET","Right","0","1","RightTroll"
"464141","1680349964","Danny_Turner_1","Netaniahu: ""What a stunning, historic, mistake. Israel is not bound by this deal."" #IranDeal",,"0","United States","English","2015-07-14 15:30:00","2015-07-14 15:30:00","564","111","416","RETWEET","Right","0","1","RightTroll"
"464766","8.92000000000e+17","dapnesstr","RT GabRosenberg: The denial of the #TempleMount’s Jewish history is a lie used to try to delegitimize #Israel. But… https://t.co/DC8gbvFBH7",,"0","Unknown","English","2017-08-01 08:45:00","2017-08-01 08:45:00","989","95","23",,"Right","0","0","RightTroll"
"464771","8.92000000000e+17","dapnesstr","RT TimesofIsrael: Kelly flexes muscles on first day on the job at White House https://t.co/HNtqaXvTes https://t.co/CrNDS9AHOd",,"0","Unknown","English","2017-08-01 08:53:00","2017-08-01 08:53:00","989","95","26",,"Right","0","0","RightTroll"
"464927","8.92000000000e+17","dapnesstr","#daopp Netanyahu Exposes the WITCH-HUNT Trying to Take Him Down https://t.co/zhbUKRA4ry #dap https://t.co/CtAR2zxxsV",,"0","Unknown","English","2017-08-11 11:06:00","2017-08-11 11:06:00","978","340","965",,"Right","0","0","RightTroll"
"464969","8.92000000000e+17","dapnesstr","RT xbCC0981LdF25kD: An Israeli reminder not to forget children in the car https://t.co/FAgNfiyPwZ",,"0","Unknown","English","2017-08-11 15:25:00","2017-08-11 15:25:00","978","340","1015",,"Right","0","0","RightTroll"
"464970","8.92000000000e+17","dapnesstr","RT yankifarber: Do not feel bad Americans, we also have #FakeNewsMedia  gang in Israel https://t.co/1R2NpMfH10",,"0","Unknown","English","2017-08-11 15:25:00","2017-08-11 15:25:00","978","340","1013",,"Right","0","0","RightTroll"
"464979","8.92000000000e+17","dapnesstr","RT yankifarber: Israel welcomes Iranian journalist threatened with deportation from Turkey https://t.co/yvDsWAi10a https://t.co/d5U2t4Gyea",,"0","Unknown","English","2017-08-11 15:25:00","2017-08-11 15:26:00","978","340","1020",,"Right","0","0","RightTroll"
"464988","8.92000000000e+17","dapnesstr","RT IsraelUSAforevr: True friendship between the two families, Both families are persecuted by the media, no doubt … https://t.co/wAUXIziwem",,"0","Unknown","English","2017-08-11 15:25:00","2017-08-11 15:27:00","978","340","1019",,"Right","0","0","RightTroll"
"465038","8.92000000000e+17","dapnesstr","RT AmyMek: Students for Justice in Palestine, a Nazi group, threatens Jewish &amp; pro-Israel students, yet Lib Media … https://t.co/zcWedqA6zC",,"0","Unknown","English","2017-08-12 17:25:00","2017-08-12 17:26:00","975","347","1156",,"Right","0","0","RightTroll"
"465054","8.92000000000e+17","dapnesstr","RT zlando: I know the anti #Israel crowd HATES logic, but logic is the basis to understand reality and move forward …",,"0","Unknown","English","2017-08-12 18:05:00","2017-08-12 18:05:00","975","349","1174",,"Right","0","0","RightTroll"
"465057","8.92000000000e+17","dapnesstr","RT zlando: ""If I could walk on water, they'd say it's because I didn't know how to swim""  ~M. Thatcher #Israel https://t.co/P6y0bCK4PC 150…",,"0","Unknown","English","2017-08-12 18:05:00","2017-08-12 18:05:00","975","349","1175",,"Right","0","0","RightTroll"
"465122","8.92000000000e+17","dapnesstr","RT AmbDaniDayan: The Iranian blogger Amin_Neda, facing extradition to Iran, was granted asylum in Israel. Welcome,… https://t.co/xgjrutrMR7",,"0","Unknown","English","2017-08-12 01:01:00","2017-08-12 01:01:00","976","343","1062",,"Right","0","0","RightTroll"
"465132","8.92000000000e+17","dapnesstr","RT LTafur927: AmbDaniDayan Amin_Neda More proof that Israel isn't an apartheid country !   👍",,"0","Unknown","English","2017-08-12 01:01:00","2017-08-12 01:02:00","976","343","1061",,"Right","0","0","RightTroll"
